Amount,hour,day_of_week,is_night,card_txn_count_so_far,card_avg_amount_so_far,amount_vs_card_avg,true_label,proba,risk_tier
56.0,18,2,0,0,56.0,1.0,0,0.27967408,low_risk_log_only
156.8,9,5,0,0,156.8,1.0,0,0.14687341,low_risk_log_only
110.0,22,5,0,0,110.0,1.0,0,0.34669584,low_risk_log_only
69.0,18,5,0,0,69.0,1.0,0,0.07712145,low_risk_log_only
92.0,20,6,0,0,92.0,1.0,0,0.011699249,low_risk_log_only
172.5,15,3,0,0,172.5,1.0,0,0.47834653,medium_risk_human_review
96.42,20,5,0,1,96.42,1.0,0,0.67179257,medium_risk_human_review
253.0,22,0,0,0,253.0,1.0,0,0.18334626,low_risk_log_only
5.0,21,4,0,0,5.0,1.0,0,0.001132848,low_risk_log_only
77.0,17,3,0,0,77.0,1.0,0,0.30663517,low_risk_log_only
156.8,20,4,0,0,156.8,1.0,0,0.09786517,low_risk_log_only
34.5,18,4,0,0,34.5,1.0,0,0.12224219,low_risk_log_only
38.5,19,3,0,0,38.5,1.0,0,0.16690224,low_risk_log_only
86.0,12,1,0,0,86.0,1.0,0,0.024968274,low_risk_log_only
110.0,21,1,0,0,110.0,1.0,0,0.29055926,low_risk_log_only
220.0,17,2,0,0,220.0,1.0,1,0.3152204,low_risk_log_only
78.4,0,1,1,0,78.4,1.0,0,0.14983723,low_risk_log_only
154.0,12,0,0,0,154.0,1.0,0,0.01646152,low_risk_log_only
31.05,17,0,0,0,31.05,1.0,0,0.57806885,medium_risk_human_review
99.0,19,3,0,0,99.0,1.0,0,0.2261557,low_risk_log_only
110.0,12,5,0,3,110.0,1.0,1,0.9800702,high_risk_auto_flag
190.4,17,5,0,1,132.25,1.4396975425330814,0,0.58293074,medium_risk_human_review
20.0,22,5,0,1,20.0,1.0,0,0.008751062,low_risk_log_only
49.5,13,3,0,0,49.5,1.0,0,0.23475018,low_risk_log_only
62.1,14,2,0,0,62.1,1.0,0,0.23299623,low_risk_log_only
46.0,19,3,0,1,46.0,1.0,0,0.49809334,medium_risk_human_review
16.5,16,2,0,1,16.5,1.0,0,0.028676765,low_risk_log_only
46.0,9,3,0,0,46.0,1.0,0,0.26874724,low_risk_log_only
46.0,19,3,0,0,46.0,1.0,0,0.21470033,low_risk_log_only
138.0,8,2,0,0,138.0,1.0,0,0.021563098,low_risk_log_only
46.0,0,4,1,0,46.0,1.0,0,0.5856996,medium_risk_human_review
85.27,16,3,0,0,85.27,1.0,0,0.08485553,low_risk_log_only
34.5,15,1,0,0,34.5,1.0,0,0.42780834,low_risk_log_only
89.6,10,4,0,0,89.6,1.0,0,0.034401365,low_risk_log_only
134.4,23,2,1,4,112.0,1.2,0,0.9687589,high_risk_auto_flag
154.0,21,0,0,0,154.0,1.0,0,0.044434074,low_risk_log_only
17.24,2,1,1,2,17.24,1.0,1,0.90117943,high_risk_auto_flag
336.0,11,4,0,1,672.0,0.5,0,0.13633533,low_risk_log_only
336.0,12,0,0,0,336.0,1.0,0,0.057806727,low_risk_log_only
10.0,11,1,0,0,10.0,1.0,0,0.006145226,low_risk_log_only
112.0,13,4,0,0,112.0,1.0,0,0.222698,low_risk_log_only
336.0,22,3,0,0,336.0,1.0,0,0.15585166,low_risk_log_only
92.0,18,2,0,0,92.0,1.0,0,0.0756716,low_risk_log_only
23.0,18,5,0,0,23.0,1.0,0,0.00045349792,low_risk_log_only
16.5,16,1,0,0,16.5,1.0,0,0.0085416,low_risk_log_only
92.0,18,6,0,0,92.0,1.0,0,0.011699249,low_risk_log_only
44.0,9,3,0,0,44.0,1.0,0,0.15517394,low_risk_log_only
224.0,20,2,0,0,224.0,1.0,0,0.09033519,low_risk_log_only
99.0,19,4,0,0,99.0,1.0,0,0.1876636,low_risk_log_only
190.4,17,5,0,0,190.4,1.0,0,0.5607687,medium_risk_human_review
187.0,18,0,0,0,187.0,1.0,0,0.16874121,low_risk_log_only
302.4,20,1,0,0,302.4,1.0,0,0.3095919,low_risk_log_only
35.0,17,1,0,0,35.0,1.0,0,0.4044638,low_risk_log_only
247.17,20,0,0,0,247.17,1.0,0,0.11928583,low_risk_log_only
715.0,19,0,0,0,715.0,1.0,0,0.021474874,low_risk_log_only
27.5,23,1,1,0,27.5,1.0,0,0.19643024,low_risk_log_only
110.0,11,0,0,0,110.0,1.0,0,0.18950318,low_risk_log_only
45.2,22,0,0,2,67.80000000000001,0.6666666666666666,0,0.49056318,medium_risk_human_review
99.0,10,3,0,1,99.0,1.0,0,0.42736644,low_risk_log_only
132.0,14,3,0,0,132.0,1.0,0,0.1937713,low_risk_log_only
201.6,17,4,0,0,201.6,1.0,0,0.40228292,low_risk_log_only
110.0,22,3,0,0,110.0,1.0,0,0.31691194,low_risk_log_only
245.0,13,3,0,0,245.0,1.0,0,0.0948753,low_risk_log_only
154.0,12,1,0,0,154.0,1.0,0,0.01646152,low_risk_log_only
23.0,19,4,0,0,23.0,1.0,0,0.0029635008,low_risk_log_only
15.0,9,0,0,0,15.0,1.0,0,0.003697607,low_risk_log_only
44.0,17,1,0,1,44.0,1.0,0,0.62081075,medium_risk_human_review
16.5,22,5,0,0,16.5,1.0,0,0.00025245256,low_risk_log_only
34.5,14,4,0,0,34.5,1.0,1,0.10396551,low_risk_log_only
11.65,20,2,0,0,11.65,1.0,0,0.0025579531,low_risk_log_only
44.8,17,0,0,1,44.8,1.0,0,0.68731815,medium_risk_human_review
88.0,21,0,0,0,88.0,1.0,0,0.07015829,low_risk_log_only
161.0,2,4,1,0,161.0,1.0,0,0.5384255,medium_risk_human_review
88.0,19,2,0,2,99.0,0.8888888888888888,0,0.30989742,low_risk_log_only
154.0,7,1,0,0,154.0,1.0,0,0.006786588,low_risk_log_only
145.6,21,3,0,0,145.6,1.0,0,0.095822304,low_risk_log_only
396.0,22,3,0,0,396.0,1.0,0,0.3781203,low_risk_log_only
30.0,22,6,0,0,30.0,1.0,0,0.0079126945,low_risk_log_only
104.5,11,0,0,0,104.5,1.0,0,0.12330774,low_risk_log_only
78.4,18,0,0,0,78.4,1.0,0,0.1577579,low_risk_log_only
49.5,14,3,0,0,49.5,1.0,0,0.27574366,low_risk_log_only
28.75,23,0,1,0,28.75,1.0,0,0.28197122,low_risk_log_only
77.0,23,1,1,0,77.0,1.0,0,0.17312528,low_risk_log_only
31.59,9,5,0,0,31.59,1.0,0,0.005207416,low_risk_log_only
78.4,11,0,0,0,78.4,1.0,0,0.08876767,low_risk_log_only
126.5,17,2,0,0,126.5,1.0,0,0.33266607,low_risk_log_only
55.0,22,1,0,0,55.0,1.0,0,0.44950897,low_risk_log_only
187.0,9,2,0,0,187.0,1.0,0,0.08587778,low_risk_log_only
77.0,21,6,0,0,77.0,1.0,0,0.017714888,low_risk_log_only
112.0,18,2,0,0,112.0,1.0,1,0.31610364,low_risk_log_only
103.5,15,2,0,0,103.5,1.0,0,0.19178239,low_risk_log_only
132.0,0,5,1,0,132.0,1.0,0,0.3558957,low_risk_log_only
55.0,2,5,1,0,55.0,1.0,0,0.3956603,low_risk_log_only
140.0,16,3,0,0,140.0,1.0,0,0.110633455,low_risk_log_only
10.0,10,6,0,0,10.0,1.0,0,8.751151e-05,low_risk_log_only
209.0,14,3,0,0,209.0,1.0,0,0.45885995,medium_risk_human_review
23.0,19,1,0,0,23.0,1.0,0,0.00810316,low_risk_log_only
154.0,9,2,0,0,154.0,1.0,0,0.013981653,low_risk_log_only
336.0,21,4,0,0,336.0,1.0,0,0.13643943,low_risk_log_only
440.0,15,5,0,1,220.0,2.0,0,0.9492586,high_risk_auto_flag
462.0,10,2,0,0,462.0,1.0,0,0.31499967,low_risk_log_only
77.0,22,4,0,0,77.0,1.0,0,0.25625682,low_risk_log_only
286.0,12,3,0,0,286.0,1.0,0,0.17241077,low_risk_log_only
132.0,11,1,0,0,132.0,1.0,0,0.08220586,low_risk_log_only
121.0,10,5,0,0,121.0,1.0,0,0.29433846,low_risk_log_only
44.0,10,4,0,0,44.0,1.0,0,0.15517394,low_risk_log_only
46.0,13,4,0,0,46.0,1.0,0,0.52864385,medium_risk_human_review
102.6,18,2,0,1,307.8,0.3333333333333333,0,0.32756856,low_risk_log_only
89.6,10,0,0,0,89.6,1.0,0,0.019711917,low_risk_log_only
95.2,17,5,0,3,95.2,1.0,1,0.97150785,high_risk_auto_flag
34.5,13,3,0,0,34.5,1.0,0,0.08549487,low_risk_log_only
132.0,14,4,0,0,132.0,1.0,0,0.1937713,low_risk_log_only
276.0,14,4,0,0,276.0,1.0,0,0.17956677,low_risk_log_only
39.07,16,1,0,2,58.035,0.6732144395623331,1,0.6764752,medium_risk_human_review
49.5,18,5,0,0,49.5,1.0,0,0.034747306,low_risk_log_only
138.0,10,2,0,0,138.0,1.0,0,0.047229078,low_risk_log_only
448.0,22,5,0,0,448.0,1.0,0,0.7827034,high_risk_auto_flag
20.0,22,3,0,0,20.0,1.0,0,0.0042181048,low_risk_log_only
154.0,23,0,1,0,154.0,1.0,0,0.09906583,low_risk_log_only
506.0,17,2,0,3,345.0,1.4666666666666666,0,0.9506693,high_risk_auto_flag
55.0,18,4,0,0,55.0,1.0,0,0.3931166,low_risk_log_only
80.5,22,2,0,0,80.5,1.0,0,0.07861298,low_risk_log_only
154.0,11,2,0,0,154.0,1.0,0,0.018842101,low_risk_log_only
20.12,15,1,0,1,52.86,0.38062807415815364,0,0.1606775,low_risk_log_only
276.0,13,2,0,0,276.0,1.0,0,0.09760709,low_risk_log_only
168.0,18,1,0,0,168.0,1.0,0,0.23987117,low_risk_log_only
58.36,19,2,0,0,58.36,1.0,0,0.42904618,low_risk_log_only
154.0,13,2,0,0,154.0,1.0,0,0.016112441,low_risk_log_only
31.59,16,4,0,0,31.59,1.0,0,0.17305413,low_risk_log_only
154.0,9,4,0,0,154.0,1.0,0,0.098302215,low_risk_log_only
34.5,14,3,0,0,34.5,1.0,0,0.10396551,low_risk_log_only
69.0,16,1,0,1,195.5,0.35294117647058826,0,0.2348889,low_risk_log_only
165.0,19,4,0,0,165.0,1.0,0,0.47604826,medium_risk_human_review
440.0,22,2,0,2,440.0,1.0,1,0.9571942,high_risk_auto_flag
112.0,14,2,0,0,112.0,1.0,0,0.12181772,low_risk_log_only
308.0,16,4,0,0,308.0,1.0,0,0.1608885,low_risk_log_only
308.0,22,0,0,0,308.0,1.0,0,0.07471307,low_risk_log_only
5.0,20,3,0,1,5.0,1.0,0,0.0072907754,low_risk_log_only
154.0,19,3,0,0,154.0,1.0,0,0.0710791,low_risk_log_only
132.0,9,5,0,0,132.0,1.0,0,0.20180084,low_risk_log_only
10.0,13,1,0,0,10.0,1.0,0,0.0040841983,low_risk_log_only
99.0,20,1,0,0,99.0,1.0,1,0.20508407,low_risk_log_only
220.0,19,4,0,0,220.0,1.0,0,0.34806988,low_risk_log_only
99.0,9,3,0,0,99.0,1.0,0,0.107596666,low_risk_log_only
48.0,19,0,0,0,48.0,1.0,0,0.15887742,low_risk_log_only
235.2,16,2,0,0,235.2,1.0,0,0.09871604,low_risk_log_only
35.0,20,4,0,0,35.0,1.0,0,0.12224219,low_risk_log_only
104.5,20,5,0,0,104.5,1.0,0,0.21423008,low_risk_log_only
148.5,20,6,0,0,148.5,1.0,0,0.013638394,low_risk_log_only
216.0,20,0,0,0,216.0,1.0,0,0.29773223,low_risk_log_only
33.0,10,3,0,0,33.0,1.0,0,0.033655208,low_risk_log_only
78.4,20,0,0,0,78.4,1.0,0,0.1577579,low_risk_log_only
34.5,14,2,0,0,34.5,1.0,0,0.17833681,low_risk_log_only
28.0,21,2,0,0,28.0,1.0,0,0.27459246,low_risk_log_only
460.0,16,2,0,2,356.5,1.2903225806451613,1,0.92370903,high_risk_auto_flag
77.0,20,4,0,0,77.0,1.0,0,0.29147428,low_risk_log_only
20.0,19,4,0,0,20.0,1.0,0,0.0033741614,low_risk_log_only
154.0,23,0,1,0,154.0,1.0,0,0.09906583,low_risk_log_only
77.0,19,0,0,0,77.0,1.0,0,0.3837607,low_risk_log_only
136.5,12,5,0,1,273.0,0.5,0,0.16235997,low_risk_log_only
62.1,9,5,0,0,62.1,1.0,0,0.03777034,low_risk_log_only
33.0,21,3,0,0,33.0,1.0,0,0.09137725,low_risk_log_only
69.0,10,1,0,0,69.0,1.0,0,0.031723328,low_risk_log_only
429.0,18,4,0,0,429.0,1.0,0,0.72937036,high_risk_auto_flag
220.0,9,0,0,0,220.0,1.0,0,0.17806341,low_risk_log_only
268.8,14,4,0,1,135.6,1.9823008849557524,0,0.30923843,low_risk_log_only
176.0,13,5,0,0,176.0,1.0,0,0.34400788,low_risk_log_only
34.5,15,1,0,1,69.0,0.5,0,0.30424228,low_risk_log_only
297.0,9,2,0,0,297.0,1.0,0,0.108145714,low_risk_log_only
69.0,8,4,0,0,69.0,1.0,0,0.034550108,low_risk_log_only
70.0,13,4,0,0,70.0,1.0,0,0.093887575,low_risk_log_only
44.0,17,4,0,0,44.0,1.0,0,0.2647223,low_risk_log_only
56.0,15,2,0,1,134.4,0.41666666666666663,0,0.16355906,low_risk_log_only
240.0,14,0,0,0,240.0,1.0,0,0.03097747,low_risk_log_only
190.4,14,3,0,1,112.0,1.7,1,0.7129629,high_risk_auto_flag
95.2,15,5,0,4,95.2,1.0,1,0.98924994,high_risk_auto_flag
143.0,19,6,0,0,143.0,1.0,0,0.016286511,low_risk_log_only
352.0,10,3,0,0,352.0,1.0,0,0.0714924,low_risk_log_only
103.5,14,2,0,0,103.5,1.0,0,0.08079007,low_risk_log_only
23.0,23,3,1,1,23.0,1.0,0,0.021951405,low_risk_log_only
46.0,16,4,0,2,46.0,1.0,1,0.9668686,high_risk_auto_flag
69.0,13,0,0,1,134.4,0.5133928571428571,0,0.18337105,low_risk_log_only
172.75,16,2,0,0,172.75,1.0,0,0.28220528,low_risk_log_only
134.4,11,0,0,0,134.4,1.0,0,0.07077607,low_risk_log_only
220.0,10,3,0,0,220.0,1.0,0,0.24301262,low_risk_log_only
20.0,13,6,0,0,20.0,1.0,0,0.00018960313,low_risk_log_only
20.0,13,5,0,0,20.0,1.0,0,0.0007172201,low_risk_log_only
123.3,12,1,0,0,123.3,1.0,0,0.07830287,low_risk_log_only
88.0,21,4,0,1,179.2,0.4910714285714286,0,0.042171743,low_risk_log_only
630.0,10,1,0,0,630.0,1.0,0,0.16911371,low_risk_log_only
67.2,19,4,0,1,56.0,1.2,0,0.3428299,low_risk_log_only
23.0,11,4,0,1,23.0,1.0,0,0.11575074,low_risk_log_only
143.0,14,0,0,0,143.0,1.0,0,0.029457236,low_risk_log_only
89.6,14,3,0,0,89.6,1.0,0,0.055127125,low_risk_log_only
165.0,21,1,0,0,165.0,1.0,0,0.24268092,low_risk_log_only
176.0,10,2,0,0,176.0,1.0,0,0.12109076,low_risk_log_only
630.0,10,0,0,0,630.0,1.0,0,0.03783727,low_risk_log_only
63.94,17,2,0,0,63.94,1.0,0,0.48392314,medium_risk_human_review
77.0,23,2,1,2,138.0,0.5579710144927537,0,0.17681736,low_risk_log_only
66.0,0,1,1,0,66.0,1.0,0,0.33133414,low_risk_log_only
23.0,23,3,1,1,23.0,1.0,0,0.021951405,low_risk_log_only
172.5,0,3,1,1,78.4,2.200255102040816,0,0.6180143,medium_risk_human_review
15.0,18,4,0,0,15.0,1.0,0,0.001132848,low_risk_log_only
265.0,13,4,0,0,265.0,1.0,0,0.17679317,low_risk_log_only
132.0,13,4,0,0,132.0,1.0,0,0.16546868,low_risk_log_only
24.0,17,1,0,0,24.0,1.0,0,0.025455441,low_risk_log_only
110.0,12,5,0,1,110.0,1.0,1,0.7818795,high_risk_auto_flag
132.0,10,4,0,0,132.0,1.0,0,0.13800326,low_risk_log_only
67.2,23,3,1,0,67.2,1.0,0,0.0836857,low_risk_log_only
34.5,13,0,0,0,34.5,1.0,0,0.19603567,low_risk_log_only
132.0,18,3,0,0,132.0,1.0,0,0.2244021,low_risk_log_only
68.66,20,5,0,0,68.66,1.0,0,0.0634528,low_risk_log_only
78.4,23,2,1,1,88.0,0.890909090909091,0,0.12779084,low_risk_log_only
440.0,21,2,0,5,304.04,1.447178002894356,1,0.98972976,high_risk_auto_flag
16.5,11,5,0,0,16.5,1.0,0,0.00065431424,low_risk_log_only
31.59,21,6,0,0,31.59,1.0,0,0.004417594,low_risk_log_only
224.0,11,0,0,0,224.0,1.0,0,0.06300254,low_risk_log_only
88.0,12,1,0,0,88.0,1.0,0,0.024968274,low_risk_log_only
15.0,12,1,0,0,15.0,1.0,0,0.0043480033,low_risk_log_only
89.6,16,6,0,1,110.0,0.8145454545454545,0,0.17058048,low_risk_log_only
154.0,22,3,0,0,154.0,1.0,0,0.065219395,low_risk_log_only
154.0,18,4,0,0,154.0,1.0,0,0.106324375,low_risk_log_only
78.4,20,6,0,0,78.4,1.0,0,0.014641197,low_risk_log_only
99.0,7,4,0,0,99.0,1.0,0,0.040650226,low_risk_log_only
34.5,17,1,0,0,34.5,1.0,0,0.47977644,medium_risk_human_review
352.0,13,2,0,0,352.0,1.0,0,0.048329577,low_risk_log_only
151.2,13,5,0,0,151.2,1.0,0,0.16550943,low_risk_log_only
123.3,16,6,0,0,123.3,1.0,0,0.04890713,low_risk_log_only
69.0,16,1,0,2,60.635000000000005,1.1379566257112228,0,0.69216293,medium_risk_human_review
286.0,1,4,1,0,286.0,1.0,0,0.27495128,low_risk_log_only
70.0,11,1,0,1,78.4,0.8928571428571428,0,0.26682872,low_risk_log_only
440.0,22,2,0,0,440.0,1.0,1,0.66947764,medium_risk_human_review
23.0,20,1,0,0,23.0,1.0,0,0.00810316,low_risk_log_only
231.0,15,3,0,0,231.0,1.0,0,0.11656574,low_risk_log_only
55.0,15,0,0,0,55.0,1.0,0,0.4863104,medium_risk_human_review
55.0,20,4,0,0,55.0,1.0,0,0.3931166,low_risk_log_only
34.5,11,4,0,0,34.5,1.0,0,0.17728078,low_risk_log_only
75.6,9,0,0,0,75.6,1.0,0,0.04040196,low_risk_log_only
20.0,12,1,0,0,20.0,1.0,0,0.013484904,low_risk_log_only
110.0,8,4,0,0,110.0,1.0,0,0.1483585,low_risk_log_only
16.5,20,5,0,0,16.5,1.0,0,0.00020178207,low_risk_log_only
34.5,19,0,0,0,34.5,1.0,0,0.27743316,low_risk_log_only
112.0,20,0,0,0,112.0,1.0,0,0.31271002,low_risk_log_only
264.0,14,4,0,1,198.0,1.3333333333333333,0,0.47950915,medium_risk_human_review
23.0,17,4,0,0,23.0,1.0,0,0.0074746953,low_risk_log_only
235.2,10,3,0,0,235.2,1.0,0,0.066588685,low_risk_log_only
1012.0,22,2,0,0,1012.0,1.0,1,0.2756804,low_risk_log_only
115.0,20,1,0,0,115.0,1.0,0,0.31203067,low_risk_log_only
34.5,22,0,0,0,34.5,1.0,0,0.47284442,medium_risk_human_review
132.25,21,0,0,0,132.25,1.0,0,0.20091134,low_risk_log_only
345.0,13,4,0,0,345.0,1.0,0,0.10163532,low_risk_log_only
50.75,22,2,0,0,50.75,1.0,0,0.20980237,low_risk_log_only
517.5,15,5,0,2,603.75,0.8571428571428571,1,0.8074624,high_risk_auto_flag
100.8,19,2,0,0,100.8,1.0,0,0.20508407,low_risk_log_only
195.5,15,0,0,0,195.5,1.0,0,0.32136238,low_risk_log_only
25.0,7,3,0,0,25.0,1.0,0,0.014697929,low_risk_log_only
10.0,12,3,0,0,10.0,1.0,0,0.002024255,low_risk_log_only
132.0,10,3,0,1,121.0,1.0909090909090908,0,0.70696634,high_risk_auto_flag
156.8,13,0,0,0,156.8,1.0,0,0.016909355,low_risk_log_only
46.0,20,3,0,0,46.0,1.0,0,0.21470033,low_risk_log_only
112.0,10,0,0,0,112.0,1.0,0,0.14637922,low_risk_log_only
115.5,10,3,0,1,115.5,1.0,0,0.64499277,medium_risk_human_review
15.0,10,6,0,0,15.0,1.0,0,8.751151e-05,low_risk_log_only
132.0,14,4,0,0,132.0,1.0,0,0.1937713,low_risk_log_only
44.0,22,2,0,0,44.0,1.0,0,0.13970539,low_risk_log_only
46.0,13,5,0,1,46.0,1.0,0,0.49618554,medium_risk_human_review
43.0,15,5,0,0,43.0,1.0,0,0.048129365,low_risk_log_only
10.0,13,1,0,0,10.0,1.0,0,0.0040841983,low_risk_log_only
15.0,12,3,0,0,15.0,1.0,0,0.002024255,low_risk_log_only
50.75,16,5,0,1,50.75,1.0,0,0.2537867,low_risk_log_only
100.8,15,5,0,0,100.8,1.0,0,0.28414157,low_risk_log_only
34.5,20,4,0,0,34.5,1.0,0,0.12224219,low_risk_log_only
241.5,15,0,0,0,241.5,1.0,0,0.062254652,low_risk_log_only
34.5,20,5,0,2,51.75,0.6666666666666666,0,0.04065577,low_risk_log_only
23.0,16,3,0,0,23.0,1.0,0,0.0065959487,low_risk_log_only
30.0,19,2,0,0,30.0,1.0,0,0.27459246,low_risk_log_only
77.0,20,3,0,0,77.0,1.0,0,0.29147428,low_risk_log_only
16.5,13,3,0,0,16.5,1.0,0,0.0015053486,low_risk_log_only
15.0,12,1,0,0,15.0,1.0,0,0.0043480033,low_risk_log_only
78.4,10,4,0,0,78.4,1.0,0,0.07837371,low_risk_log_only
143.0,22,6,0,0,143.0,1.0,0,0.014871542,low_risk_log_only
154.0,22,1,0,0,154.0,1.0,0,0.04755904,low_risk_log_only
143.0,0,2,1,0,143.0,1.0,0,0.106408134,low_risk_log_only
99.0,1,3,1,1,77.0,1.2857142857142858,0,0.6250495,medium_risk_human_review
144.0,11,4,0,0,144.0,1.0,0,0.13210788,low_risk_log_only
16.5,15,4,0,0,16.5,1.0,0,0.0015068853,low_risk_log_only
121.0,17,3,0,1,77.0,1.5714285714285714,0,0.5223785,medium_risk_human_review
46.0,21,3,0,0,46.0,1.0,0,0.21470033,low_risk_log_only
15.0,12,3,0,0,15.0,1.0,0,0.002024255,low_risk_log_only
84.0,14,5,0,0,84.0,1.0,0,0.04555243,low_risk_log_only
2.2,23,1,1,0,2.2,1.0,0,0.003271516,low_risk_log_only
93.15,13,3,0,0,93.15,1.0,0,0.053518366,low_risk_log_only
78.4,13,0,0,0,78.4,1.0,0,0.05791213,low_risk_log_only
176.0,23,2,1,0,176.0,1.0,0,0.46737024,medium_risk_human_review
168.0,9,0,0,0,168.0,1.0,0,0.09227743,low_risk_log_only
34.5,0,1,1,0,34.5,1.0,0,0.29691073,low_risk_log_only
110.0,14,4,0,0,110.0,1.0,0,0.25533983,low_risk_log_only
143.0,3,6,1,0,143.0,1.0,0,0.056875374,low_risk_log_only
134.4,23,2,1,0,134.4,1.0,0,0.2851606,low_risk_log_only
121.0,18,2,0,1,154.0,0.7857142857142857,0,0.10215906,low_risk_log_only
46.0,20,1,0,0,46.0,1.0,0,0.184142,low_risk_log_only
120.75,15,3,0,0,120.75,1.0,0,0.2706958,low_risk_log_only
77.0,15,4,0,0,77.0,1.0,0,0.3061457,low_risk_log_only
184.0,8,3,0,0,184.0,1.0,0,0.102012195,low_risk_log_only
158.61,18,3,0,0,158.61,1.0,0,0.07438909,low_risk_log_only
132.0,22,2,0,0,132.0,1.0,0,0.20345087,low_risk_log_only
230.0,11,4,0,0,230.0,1.0,0,0.10604342,low_risk_log_only
143.0,12,4,0,0,143.0,1.0,0,0.09822334,low_risk_log_only
36.66,14,4,0,0,36.66,1.0,0,0.36731815,low_risk_log_only
132.0,22,4,0,0,132.0,1.0,0,0.2244021,low_risk_log_only
30.0,9,1,0,0,30.0,1.0,0,0.073656954,low_risk_log_only
66.0,9,2,0,0,66.0,1.0,0,0.15442285,low_risk_log_only
56.0,7,2,0,0,56.0,1.0,0,0.03964769,low_risk_log_only
112.0,20,1,0,0,112.0,1.0,0,0.31610364,low_risk_log_only
179.2,10,0,0,3,49.13333333333333,3.6472184531886023,0,0.9027251,high_risk_auto_flag
99.0,10,4,0,0,99.0,1.0,0,0.087014474,low_risk_log_only
67.2,9,0,0,0,67.2,1.0,0,0.036562286,low_risk_log_only
88.0,11,4,0,0,88.0,1.0,0,0.112333,low_risk_log_only
224.0,12,0,0,0,224.0,1.0,0,0.06143109,low_risk_log_only
198.0,9,2,0,0,198.0,1.0,0,0.16944031,low_risk_log_only
140.0,13,5,0,0,140.0,1.0,0,0.14794092,low_risk_log_only
1012.0,22,2,0,1,1012.0,1.0,1,0.6192148,medium_risk_human_review
198.0,18,5,0,0,198.0,1.0,0,0.37721866,low_risk_log_only
201.25,18,0,0,0,201.25,1.0,0,0.27563342,low_risk_log_only
20.0,13,4,0,0,20.0,1.0,0,0.0047525354,low_risk_log_only
15.0,10,1,0,0,15.0,1.0,0,0.0039362824,low_risk_log_only
77.0,17,4,0,0,77.0,1.0,0,0.30663517,low_risk_log_only
143.0,6,2,0,1,104.5,1.368421052631579,0,0.37399054,low_risk_log_only
10.0,21,0,0,0,10.0,1.0,0,0.003011404,low_risk_log_only
89.6,13,5,0,0,89.6,1.0,0,0.11899218,low_risk_log_only
88.0,0,4,1,0,88.0,1.0,0,0.15043606,low_risk_log_only
123.3,22,2,0,0,123.3,1.0,0,0.21001056,low_risk_log_only
92.0,15,3,0,1,92.0,1.0,0,0.3923534,low_risk_log_only
111.65,7,0,0,0,111.65,1.0,0,0.07091747,low_risk_log_only
34.5,14,3,0,0,34.5,1.0,0,0.10396551,low_risk_log_only
112.0,15,0,0,0,112.0,1.0,0,0.28360656,low_risk_log_only
55.0,15,0,0,0,55.0,1.0,0,0.4863104,medium_risk_human_review
33.0,21,1,0,0,33.0,1.0,0,0.23389336,low_risk_log_only
336.0,21,2,0,1,308.0,1.0909090909090908,0,0.4940824,medium_risk_human_review
165.0,14,5,0,3,165.0,1.0,1,0.9837779,high_risk_auto_flag
156.8,11,4,0,0,156.8,1.0,0,0.14686324,low_risk_log_only
10.0,23,4,1,0,10.0,1.0,0,0.00069117686,low_risk_log_only
30.0,18,2,0,0,30.0,1.0,0,0.27459246,low_risk_log_only
27.0,22,4,0,0,27.0,1.0,0,0.1224428,low_risk_log_only
156.8,10,0,0,0,156.8,1.0,0,0.020079007,low_risk_log_only
55.0,20,0,0,0,55.0,1.0,0,0.3415945,low_risk_log_only
154.0,21,2,0,0,154.0,1.0,0,0.04755904,low_risk_log_only
89.6,20,2,0,0,89.6,1.0,0,0.06514684,low_risk_log_only
154.0,21,0,0,0,154.0,1.0,0,0.044434074,low_risk_log_only
172.5,19,4,0,0,172.5,1.0,0,0.45864803,medium_risk_human_review
89.6,11,4,0,1,34.5,2.597101449275362,0,0.42113972,low_risk_log_only
110.0,13,5,0,18,124.0611111111111,0.886659800277641,1,0.9969975,high_risk_auto_flag
121.0,22,2,0,0,121.0,1.0,0,0.21427143,low_risk_log_only
121.0,9,3,0,0,121.0,1.0,0,0.20894395,low_risk_log_only
48.0,18,0,0,0,48.0,1.0,0,0.15887742,low_risk_log_only
143.0,13,3,0,0,143.0,1.0,0,0.07658514,low_risk_log_only
110.0,16,0,0,9,134.44444444444446,0.8181818181818181,1,0.99872214,high_risk_auto_flag
110.0,21,1,0,1,201.25,0.546583850931677,0,0.35035998,low_risk_log_only
134.4,23,1,1,0,134.4,1.0,0,0.29223636,low_risk_log_only
153.0,6,2,0,5,31.103999999999996,4.918981481481482,1,0.9762931,high_risk_auto_flag
132.0,1,5,1,1,297.0,0.4444444444444444,0,0.1256576,low_risk_log_only
78.4,14,0,0,0,78.4,1.0,0,0.07088559,low_risk_log_only
34.5,14,4,0,0,34.5,1.0,0,0.10396551,low_risk_log_only
78.4,11,3,0,0,78.4,1.0,0,0.23198651,low_risk_log_only
120.0,22,0,0,0,120.0,1.0,0,0.24644595,low_risk_log_only
57.5,13,0,0,0,57.5,1.0,0,0.14314194,low_risk_log_only
49.5,13,0,0,0,49.5,1.0,0,0.11418774,low_risk_log_only
33.0,14,4,0,0,33.0,1.0,0,0.06245198,low_risk_log_only
